talisai,emoloa,kamani,talisai,,,,,,,,,,
miich,kawelu,talie,miich,,,,,,,,,,
tropical,lovegrass,talisai,tropical,,,,,,,,,,
almond,Eragrostis,miich,almond,,,,,,,,,,
Terminalia,variabilis,tropical,Terminalia,,,,,,,,,,
catappa,FALSE,almond,catappa,,,,,,,,,,
ferntree,kamani,Terminalia,ferntree,,,,,,,,,,
Filicium,talie,catappa,Filicium,,,,,,,,,,
decipiens,talisai,ferntree,decipiens,,,,,,,,,,
fishtail,miich,Filicium,fishtail,,,,,,,,,,
palm,tropical,decipiens,palm,,,,,,,,,,
Caryota,almond,fishtail,Caryota,,,,,,,,,,
mitis,Terminalia,palm,mitis,,,,,,,,,,
forage,catappa,Caryota,forage,,,,,,,,,,
peanut,ferntree,mitis,peanut,,,,,,,,,,
Arachis,Filicium,forage,Arachis,,,,,,,,,,
glabrata,decipiens,peanut,glabrata,,,,,,,,,,
forage,fishtail,Arachis,forage,,,,,,,,,,
peanut,palm,glabrata,peanut,,,,,,,,,,
Arachis,Caryota,forage,Arachis,,,,,,,,,,
pintoi,mitis,peanut,pintoi,,,,,,,,,,
Amarillo,forage,Arachis,Amarillo,,,,,,,,,,
forage,peanut,pintoi,forage,,,,,,,,,,
sorghum,Arachis,Amarillo,sorghum,,,,,,,,,,
hybrid,glabrata,forage,hybrid,,,,,,,,,,
Sorghum,forage,sorghum,Sorghum,,,,,,,,,,
bicolor,peanut,hybrid,bicolor,,,,,,,,,,
giant,Arachis,Sorghum,giant,,,,,,,,,,
Bermudagrass,pintoi,bicolor,Bermudagrass,,,,,,,,,,
Cynodon,Amarillo,giant,Cynodon,,,,,,,,,,
dactylon,forage,Bermudagrass,dactylon,,,,,,,,,,
gliricidia,sorghum,Cynodon,gliricidia,,,,,,,,,,
madre,hybrid,dactylon,madre,,,,,,,,,,
cacao,Sorghum,gliricidia,cacao,,,,,,,,,,
Gliricidia,bicolor,madre,Gliricidia,,,,,,,,,,
sepium,giant,cacao,sepium,,,,,,,,,,
green,Bermudagrass,Gliricidia,green,,,,,,,,,,
panicgrass,Cynodon,sepium,panicgrass,,,,,,,,,,
Urochloa,dactylon,green,Urochloa,,,,,,,,,,
maxima,gliricidia,panicgrass,maxima,,,,,,,,,,
Panicum,madre,Urochloa,Panicum,,,,,,,,,,
maximum,cacao,maxima,maximum,,,,,,,,,,
trichoglume,Gliricidia,Panicum,trichoglume,,,,,,,,,,
guineagrass,sepium,maximum,guineagrass,,,,,,,,,,
Urochloa,green,trichoglume,Urochloa,,,,,,,,,,
maxima,panicgrass,guineagrass,maxima,,,,,,,,,,
Panicum,Urochloa,Urochloa,Panicum,,,,,,,,,,
maximum,maxima,maxima,maximum,,,,,,,,,,
hala,Panicum,Panicum,hala,,,,,,,,,,
ongor,maximum,maximum,ongor,,,,,,,,,,
fasa,trichoglume,hala,fasa,,,,,,,,,,
Pandanus,guineagrass,ongor,Pandanus,,,,,,,,,,
tectorius,Urochloa,fasa,tectorius,,,,,,,,,,
hapu,maxima,Pandanus,hapu,,,,,,,,,,
tree,Panicum,tectorius,tree,,,,,,,,,,
fern,maximum,hapu,fern,,,,,,,,,,
Cibotium,hala,tree,Cibotium,,,,,,,,,,
menziesii,ongor,fern,menziesii,,,,,,,,,,
heen,fasa,Cibotium,heen,,,,,,,,,,
naran,Pandanus,menziesii,naran,,,,,,,,,,
seedy,tectorius,heen,seedy,,,,,,,,,,
tangerine,hapu,naran,tangerine,,,,,,,,,,
Citrus,tree,seedy,Citrus,,,,,,,,,,
lycopersicaeformis,fern,tangerine,lycopersicaeformis,,,,,,,,,,
hetero,Cibotium,Citrus,hetero,,,,,,,,,,
Desmodium,menziesii,lycopersicaeformis,Desmodium,,,,,,,,,,
heterophyllum,heen,hetero,heterophyllum,,,,,,,,,,
hibiscus,naran,Desmodium,hibiscus,,,,,,,,,,
Chinese,seedy,heterophyllum,Chinese,,,,,,,,,,
aute,tangerine,hibiscus,aute,,,,,,,,,,
flores,Citrus,Chinese,flores,,,,,,,,,,
rosa,lycopersicaeformis,aute,rosa,,,,,,,,,,
Hibicus,hetero,flores,Hibicus,,,,,,,,,,
rosasinensis,Desmodium,rosa,rosasinensis,,,,,,,,,,
Ifit,heterophyllum,Hibicus,Ifit,,,,,,,,,,
ifil,hibiscus,rosasinensis,ifil,,,,,,,,,,
ipil,Chinese,Ifit,ipil,,,,,,,,,,
ifilele,aute,ifil,ifilele,,,,,,,,,,
dort,flores,ipil,dort,,,,,,,,,,
choyo,rosa,ifilele,choyo,,,,,,,,,,
kubok,Hibicus,dort,kubok,,,,,,,,,,
kuren,rosasinensis,choyo,kuren,,,,,,,,,,
Intsia,Ifit,kubok,Intsia,,,,,,,,,,
bijuga,ifil,kuren,bijuga,,,,,,,,,,
ilima,ipil,Intsia,ilima,,,,,,,,,,
Sida,ifilele,bijuga,Sida,,,,,,,,,,
fallax,dort,ilima,fallax,,,,,,,,,,
ilima,choyo,Sida,ilima,,,,,,,,,,
papa,kubok,fallax,papa,,,,,,,,,,
Sida,kuren,ilima,Sida,,,,,,,,,,
fallax,Intsia,papa,fallax,,,,,,,,,,
intortum,bijuga,Sida,intortum,,,,,,,,,,
desmodium,ilima,fallax,desmodium,,,,,,,,,,
Desmodium,Sida,intortum,Desmodium,,,,,,,,,,
intortum,fallax,desmodium,intortum,,,,,,,,,,
Desmodium,ilima,Desmodium,Desmodium,,,,,,,,,,
aparines,papa,intortum,aparines,,,,,,,,,,
ironwood,Sida,Desmodium,ironwood,,,,,,,,,,
gagu,fallax,aparines,gagu,,,,,,,,,,
laash,intortum,ironwood,laash,,,,,,,,,,
ngas,desmodium,gagu,ngas,,,,,,,,,,
mejinoki,Desmodium,laash,mejinoki,,,,,,,,,,
weeku,intortum,ngas,weeku,,,,,,,,,,
Casuarina,Desmodium,mejinoki,Casuarina,,,,,,,,,,
equisetifolia,aparines,weeku,equisetifolia,,,,,,,,,,
Italian,ironwood,Casuarina,Italian,,,,,,,,,,
cypress,gagu,equisetifolia,cypress,,,,,,,,,,
Cupressus,laash,Italian,Cupressus,,,,,,,,,,
sempervirons,ngas,cypress,sempervirons,,,,,,,,,,
jackfruit,mejinoki,Cupressus,jackfruit,,,,,,,,,,
Artocarpus,weeku,sempervirons,Artocarpus,,,,,,,,,,
hetrophyllum,Casuarina,jackfruit,hetrophyllum,,,,,,,,,,
Japanese,equisetifolia,Artocarpus,Japanese,,,,,,,,,,
sugi,Italian,hetrophyllum,sugi,,,,,,,,,,
pine,cypress,Japanese,pine,,,,,,,,,,
Cryptomaria,Cupressus,sugi,Cryptomaria,,,,,,,,,,
japonica,sempervirons,pine,japonica,,,,,,,,,,
jobs,jackfruit,Cryptomaria,jobs,,,,,,,,,,
tears,Artocarpus,japonica,tears,,,,,,,,,,
Coix,hetrophyllum,jobs,Coix,,,,,,,,,,
lachryma,Japanese,tears,lachryma,,,,,,,,,,
jungle,sugi,Coix,jungle,,,,,,,,,,
rice,pine,lachryma,rice,,,,,,,,,,
Echinochloa,Cryptomaria,jungle,Echinochloa,,,,,,,,,,
colona,japonica,rice,colona,,,,,,,,,,
kamani,jobs,Echinochloa,kamani,,,,,,,,,,
daok,tears,colona,daok,,,,,,,,,,
fetau,Coix,kamani,fetau,,,,,,,,,,
btaches,lachryma,daok,btaches,,,,,,,,,,
biyuch,jungle,fetau,biyuch,,,,,,,,,,
isou,rice,btaches,isou,,,,,,,,,,
lueg,Echinochloa,biyuch,lueg,,,,,,,,,,
rakich,colona,isou,rakich,,,,,,,,,,
Calophyllum,kamani,lueg,Calophyllum,,,,,,,,,,
inophyllum,daok,rakich,inophyllum,,,,,,,,,,
kamole,fetau,Calophyllum,kamole,,,,,,,,,,
smartweed,btaches,inophyllum,smartweed,,,,,,,,,,
Polygonum,biyuch,kamole,Polygonum,,,,,,,,,,
minus,isou,smartweed,minus,,,,,,,,,,
procerum,lueg,Polygonum,procerum,,,,,,,,,,
Acacia,rakich,minus,Acacia,,,,,,,,,,
koai,Calophyllum,procerum,koai,,,,,,,,,,
Acacia,inophyllum,Acacia,Acacia,,,,,,,,,,
koaia,kamole,koai,koaia,,,,,,,,,,
kolomona,smartweed,Acacia,kolomona,,,,,,,,,,
Senna,Polygonum,koaia,Senna,,,,,,,,,,
guadichaudii,minus,kolomona,guadichaudii,,,,,,,,,,
niyoron,procerum,Senna,niyoron,,,,,,,,,,
tauanave,Acacia,guadichaudii,tauanave,,,,,,,,,,
galu,koai,niyoron,galu,,,,,,,,,,
kalau,Acacia,tauanave,kalau,,,,,,,,,,
ikoik,koaia,galu,ikoik,,,,,,,,,,
ikoak,kolomona,kalau,ikoak,,,,,,,,,,
anau,Senna,ikoik,anau,,,,,,,,,,
Cordia,guadichaudii,ikoak,Cordia,,,,,,,,,,
subcordata,niyoron,anau,subcordata,,,,,,,,,,
kukui,tauanave,Cordia,kukui,,,,,,,,,,
lama,galu,subcordata,lama,,,,,,,,,,
lumbang,kalau,kukui,lumbang,,,,,,,,,,
sakan,ikoik,lama,sakan,,,,,,,,,,
raguar,ikoak,lumbang,raguar,,,,,,,,,,
candlenut,anau,sakan,candlenut,,,,,,,,,,
tree,Cordia,raguar,tree,,,,,,,,,,
Aleurites,subcordata,candlenut,Aleurites,,,,,,,,,,
moluccana,kukui,tree,moluccana,,,,,,,,,,
lablab,lama,Aleurites,lablab,,,,,,,,,,
Lablab,lumbang,moluccana,Lablab,,,,,,,,,,
purpureus,sakan,lablab,purpureus,,,,,,,,,,
lemongrass,raguar,Lablab,lemongrass,,,,,,,,,,
Cymbopogon,candlenut,purpureus,Cymbopogon,,,,,,,,,,
citratus,tree,lemongrass,citratus,,,,,,,,,,
limpograss,Aleurites,Cymbopogon,limpograss,,,,,,,,,,
Hemarthria,moluccana,citratus,Hemarthria,,,,,,,,,,
altissima,lablab,limpograss,altissima,,,,,,,,,,
Bigalta,Lablab,Hemarthria,Bigalta,,,,,,,,,,
lippia,purpureus,altissima,lippia,,,,,,,,,,
Lippia,lemongrass,Bigalta,Lippia,,,,,,,,,,
nodiflora,Cymbopogon,lippia,nodiflora,,,,,,,,,,
loulu,citratus,Lippia,loulu,,,,,,,,,,
palm,limpograss,nodiflora,palm,,,,,,,,,,
Pritchardia,Hemarthria,loulu,Pritchardia,,,,,,,,,,
Hawaiian,altissima,palm,Hawaiian,,,,,,,,,,
cotton,Bigalta,Pritchardia,cotton,,,,,,,,,,
Gossypium,lippia,Hawaiian,Gossypium,,,,,,,,,,
tomentosum,Lippia,cotton,tomentosum,,,,,,,,,,
Macarthur,nodiflora,Gossypium,Macarthur,,,,,,,,,,
palm,loulu,tomentosum,palm,,,,,,,,,,
Ptychosperma,palm,Macarthur,Ptychosperma,,,,,,,,,,
macarthurii,Pritchardia,palm,macarthurii,,,,,,,,,,
mahogany,Hawaiian,Ptychosperma,mahogany,,,,,,,,,,
Swietenia,cotton,macarthurii,Swietenia,,,,,,,,,,
mahagoni,Gossypium,mahogany,mahagoni,,,,,,,,,,
mahogany,tomentosum,Swietenia,mahogany,,,,,,,,,,
broad,Macarthur,mahagoni,broad,,,,,,,,,,
leaved,palm,mahogany,leaved,,,,,,,,,,
Swietenia,Ptychosperma,broad,Swietenia,,,,,,,,,,
macrophylla,macarthurii,leaved,macrophylla,,,,,,,,,,
makai,mahogany,Swietenia,makai,,,,,,,,,,
Scirpus,Swietenia,macrophylla,Scirpus,,,,,,,,,,
maritimus,mahagoni,makai,maritimus,,,,,,,,,,
paludosus,mahogany,Scirpus,paludosus,,,,,,,,,,
mamane,broad,maritimus,mamane,,,,,,,,,,
Sophora,leaved,paludosus,Sophora,,,,,,,,,,
chrysophylla,Swietenia,mamane,chrysophylla,,,,,,,,,,
manele,macrophylla,Sophora,manele,,,,,,,,,,
soapberry,makai,chrysophylla,soapberry,,,,,,,,,,
Sapindus,Scirpus,manele,Sapindus,,,,,,,,,,
saponaria,maritimus,soapberry,saponaria,,,,,,,,,,
mangium,paludosus,Sapindus,mangium,,,,,,,,,,
Acacia,mamane,saponaria,Acacia,,,,,,,,,,
mangium,Sophora,mangium,mangium,,,,,,,,,,
mango,chrysophylla,Acacia,mango,,,,,,,,,,
kangit,manele,mangium,kangit,,,,,,,,,,
idele,soapberry,mango,idele,,,,,,,,,,
mago,Sapindus,kangit,mago,,,,,,,,,,
mangueira,saponaria,idele,mangueira,,,,,,,,,,
Magnifera,mangium,mago,Magnifera,,,,,,,,,,
indica,Acacia,mangueira,indica,,,,,,,,,,
laiki,mangium,Magnifera,laiki,,,,,,,,,,
ricegrass,mango,indica,ricegrass,,,,,,,,,,
Paspalum,kangit,laiki,Paspalum,,,,,,,,,,
orbiculare,idele,ricegrass,orbiculare,,,,,,,,,,
milo,mago,Paspalum,milo,,,,,,,,,,
binalo,mangueira,orbiculare,binalo,,,,,,,,,,
banalo,Magnifera,milo,banalo,,,,,,,,,,
rosewood,indica,binalo,rosewood,,,,,,,,,,
Thespesia,laiki,banalo,Thespesia,,,,,,,,,,
populnea,ricegrass,rosewood,populnea,,,,,,,,,,
badrirt,Paspalum,Thespesia,badrirt,,,,,,,,,,
kilulo,orbiculare,populnea,kilulo,,,,,,,,,,
panu,milo,badrirt,panu,,,,,,,,,,
polo,binalo,kilulo,polo,,,,,,,,,,
pone,banalo,panu,pone,,,,,,,,,,
bangbeng,rosewood,polo,bangbeng,,,,,,,,,,
monkeypod,Thespesia,pone,monkeypod,,,,,,,,,,
filinganga,populnea,bangbeng,filinganga,,,,,,,,,,
gumorni,badrirt,monkeypod,gumorni,,,,,,,,,,
tamalini,kilulo,filinganga,tamalini,,,,,,,,,,
trongkonmames,panu,gumorni,trongkonmames,,,,,,,,,,
Samanea,polo,tamalini,Samanea,,,,,,,,,,
saman,pone,trongkonmames,saman,,,,,,,,,,
Albizia,bangbeng,Samanea,Albizia,,,,,,,,,,
saman,monkeypod,saman,saman,,,,,,,,,,
naio,filinganga,Albizia,naio,,,,,,,,,,
Myoporum,gumorni,saman,Myoporum,,,,,,,,,,
sandwicense,tamalini,naio,sandwicense,,,,,,,,,,
nanea,trongkonmames,Myoporum,nanea,,,,,,,,,,
Vigna,Samanea,sandwicense,Vigna,,,,,,,,,,
marina,saman,nanea,marina,,,,,,,,,,
Napiergrass,Albizia,Vigna,Napiergrass,,,,,,,,,,
Pennisetum,saman,marina,Pennisetum,,,,,,,,,,
purpureum,naio,Napiergrass,purpureum,,,,,,,,,,
Mott,Myoporum,Pennisetum,Mott,,,,,,,,,,
narrowleaf,sandwicense,purpureum,narrowleaf,,,,,,,,,,
carpetgrass,nanea,Mott,carpetgrass,,,,,,,,,,
Australian,Vigna,narrowleaf,Australian,,,,,,,,,,
carpetgrass,marina,carpetgrass,carpetgrass,,,,,,,,,,
Axonopus,Napiergrass,Australian,Axonopus,,,,,,,,,,
affinis,Pennisetum,carpetgrass,affinis,,,,,,,,,,
Axonopus,purpureum,Axonopus,Axonopus,,,,,,,,,,
fissifolius,Mott,affinis,fissifolius,,,,,,,,,,
naupaka,narrowleaf,Axonopus,naupaka,,,,,,,,,,
nanaso,carpetgrass,fissifolius,nanaso,,,,,,,,,,
Scaevola,Australian,naupaka,Scaevola,,,,,,,,,,
sericea,carpetgrass,nanaso,sericea,,,,,,,,,,
neem,Axonopus,Scaevola,neem,,,,,,,,,,
Azadirachta,affinis,sericea,Azadirachta,,,,,,,,,,
indica,Axonopus,neem,indica,,,,,,,,,,
noni,fissifolius,Azadirachta,noni,,,,,,,,,,
lada,naupaka,indica,lada,,,,,,,,,,
nonu,nanaso,noni,nonu,,,,,,,,,,
kesengel,Scaevola,lada,kesengel,,,,,,,,,,
mangal,sericea,nonu,mangal,,,,,,,,,,
Indian,neem,kesengel,Indian,,,,,,,,,,
mulberry,Azadirachta,mangal,mulberry,,,,,,,,,,
Morinda,indica,Indian,Morinda,,,,,,,,,,
citrifolia,noni,mulberry,citrifolia,,,,,,,,,,
Norfolk,lada,Morinda,Norfolk,,,,,,,,,,
Island,nonu,citrifolia,Island,,,,,,,,,,
pine,kesengel,Norfolk,pine,,,,,,,,,,
Araucaria,mangal,Island,Araucaria,,,,,,,,,,
heterophylla,Indian,pine,heterophylla,,,,,,,,,,
Oahu,mulberry,Araucaria,Oahu,,,,,,,,,,
white,Morinda,heterophylla,white,,,,,,,,,,
hibiscus,citrifolia,Oahu,hibiscus,,,,,,,,,,
Hibiscus,Norfolk,white,Hibiscus,,,,,,,,,,
arnottianus,Island,hibiscus,arnottianus,,,,,,,,,,
punaluensis,pine,Hibiscus,punaluensis,,,,,,,,,,
oats,Araucaria,arnottianus,oats,,,,,,,,,,
Avena,heterophylla,punaluensis,Avena,,,,,,,,,,
sativa,Oahu,oats,sativa,,,,,,,,,,
ohai,white,Avena,ohai,,,,,,,,,,
Sesbania,hibiscus,sativa,Sesbania,,,,,,,,,,
tomentosa,Hibiscus,ohai,tomentosa,,,,,,,,,,
ohai,arnottianus,Sesbania,ohai,,,,,,,,,,
Sesbania,punaluensis,tomentosa,Sesbania,,,,,,,,,,
tomentosa,oats,ohai,tomentosa,,,,,,,,,,
arborea,Avena,Sesbania,arborea,,,,,,,,,,
ohelo,sativa,tomentosa,ohelo,,,,,,,,,,
Vaccinium,ohai,arborea,Vaccinium,,,,,,,,,,
reticulatum,Sesbania,ohelo,reticulatum,,,,,,,,,,
ohelo,tomentosa,Vaccinium,ohelo,,,,,,,,,,
Lycium,ohai,reticulatum,Lycium,,,,,,,,,,
sandwicense,Sesbania,ohelo,sandwicense,,,,,,,,,,
ohelo,tomentosa,Lycium,ohelo,,,,,,,,,,
papa,arborea,sandwicense,papa,,,,,,,,,,
Fragaria,ohelo,ohelo,Fragaria,,,,,,,,,,
chiloensis,Vaccinium,papa,chiloensis,,,,,,,,,,
lehua,reticulatum,Fragaria,lehua,,,,,,,,,,
Metrosideros,ohelo,chiloensis,Metrosideros,,,,,,,,,,
polymorpha,Lycium,lehua,polymorpha,,,,,,,,,,
oleander,sandwicense,Metrosideros,oleander,,,,,,,,,,
oliana,ohelo,polymorpha,oliana,,,,,,,,,,
Nerium,papa,oleander,Nerium,,,,,,,,,,
oleander,Fragaria,oliana,oleander,,,,,,,,,,
orchardgrass,chiloensis,Nerium,orchardgrass,,,,,,,,,,
Dactylis,lehua,oleander,Dactylis,,,,,,,,,,
glomerata,Metrosideros,orchardgrass,glomerata,,,,,,,,,,
oyster,polymorpha,Dactylis,oyster,,,,,,,,,,
plant,oleander,glomerata,plant,,,,,,,,,,
Tradescantia,oliana,oyster,Tradescantia,,,,,,,,,,
spathacea,Nerium,plant,spathacea,,,,,,,,,,
panax,oleander,Tradescantia,panax,,,,,,,,,,
tanitani,orchardgrass,spathacea,tanitani,,,,,,,,,,
Polyscias,Dactylis,panax,Polyscias,,,,,,,,,,
guilfoylei,glomerata,tanitani,guilfoylei,,,,,,,,,,
Nothopanax,oyster,Polyscias,Nothopanax,,,,,,,,,,
guilfoylei,plant,guilfoylei,guilfoylei,,,,,,,,,,
panini,Tradescantia,Nothopanax,panini,,,,,,,,,,
prickly,spathacea,guilfoylei,prickly,,,,,,,,,,
pear,panax,panini,pear,,,,,,,,,,
cactus,tanitani,prickly,cactus,,,,,,,,,,
Opuntia,Polyscias,pear,Opuntia,,,,,,,,,,
ficusindica,guilfoylei,cactus,ficusindica,,,,,,,,,,
paspalum,Nothopanax,Opuntia,paspalum,,,,,,,,,,
Paspalum,guilfoylei,ficusindica,Paspalum,,,,,,,,,,
hieronymii,panini,paspalum,hieronymii,,,,,,,,,,
Tropic,prickly,Paspalum,Tropic,,,,,,,,,,
Lalo,pear,hieronymii,Lalo,,,,,,,,,,
uohi,cactus,Tropic,uohi,,,,,,,,,,
iaka,Opuntia,Lalo,iaka,,,,,,,,,,
Jacquemontia,ficusindica,uohi,Jacquemontia,,,,,,,,,,
ovalifolia,paspalum,iaka,ovalifolia,,,,,,,,,,
subsp,Paspalum,Jacquemontia,subsp,,,,,,,,,,
sandwicensis,hieronymii,ovalifolia,sandwicensis,,,,,,,,,,
perennial,Tropic,subsp,perennial,,,,,,,,,,
ryegrass,Lalo,sandwicensis,ryegrass,,,,,,,,,,
Lolium,uohi,perennial,Lolium,,,,,,,,,,
perenne,iaka,ryegrass,perenne,,,,,,,,,,
pigeonpea,Jacquemontia,Lolium,pigeonpea,,,,,,,,,,
Cajanus,ovalifolia,perenne,Cajanus,,,,,,,,,,
cajan,subsp,pigeonpea,cajan,,,,,,,,,,
piligrass,sandwicensis,Cajanus,piligrass,,,,,,,,,,
tanglehead,perennial,cajan,tanglehead,,,,,,,,,,
Hetropogon,ryegrass,piligrass,Hetropogon,,,,,,,,,,
contortus,Lolium,tanglehead,contortus,,,,,,,,,,
pink,perenne,Hetropogon,pink,,,,,,,,,,
tecoma,pigeonpea,contortus,tecoma,,,,,,,,,,
Tabebuia,Cajanus,pink,Tabebuia,,,,,,,,,,
heterophylla,cajan,tecoma,heterophylla,,,,,,,,,,
plumeria,piligrass,Tabebuia,plumeria,,,,,,,,,,
Plumeria,tanglehead,heterophylla,Plumeria,,,,,,,,,,
obtusa,Hetropogon,plumeria,obtusa,,,,,,,,,,
Hybrid,contortus,Plumeria,Hybrid,,,,,,,,,,
Napiergrass,pink,obtusa,Napiergrass,,,,,,,,,,
Pennisetum,tecoma,Hybrid,Pennisetum,,,,,,,,,,
purpureum,Tabebuia,Napiergrass,purpureum,,,,,,,,,,
Pennisetum,heterophylla,Pennisetum,Pennisetum,,,,,,,,,,
glaucum,plumeria,purpureum,glaucum,,,,,,,,,,
podocarpus,Plumeria,Pennisetum,podocarpus,,,,,,,,,,
Podocarpus,obtusa,glaucum,Podocarpus,,,,,,,,,,
pohinahina,Hybrid,podocarpus,pohinahina,,,,,,,,,,
beach,Napiergrass,Podocarpus,beach,,,,,,,,,,
vitex,Pennisetum,pohinahina,vitex,,,,,,,,,,
Vitex,purpureum,beach,Vitex,,,,,,,,,,
rotundifolia,Pennisetum,vitex,rotundifolia,,,,,,,,,,
Vitex,glaucum,Vitex,Vitex,,,,,,,,,,
ovata,podocarpus,rotundifolia,ovata,,,,,,,,,,
pohuehue,Podocarpus,Vitex,pohuehue,,,,,,,,,,
beach,pohinahina,ovata,beach,,,,,,,,,,
morning,beach,pohuehue,morning,,,,,,,,,,
glory,vitex,beach,glory,,,,,,,,,,
Ipomea,Vitex,morning,Ipomea,,,,,,,,,,
pescaprae,rotundifolia,glory,pescaprae,,,,,,,,,,
Portuguese,Vitex,Ipomea,Portuguese,,,,,,,,,,
Mexican,ovata,pescaprae,Mexican,,,,,,,,,,
cypress,pohuehue,Portuguese,cypress,,,,,,,,,,
Cupressus,beach,Mexican,Cupressus,,,,,,,,,,
lusitanica,morning,cypress,lusitanica,,,,,,,,,,
poumuli,glory,Cupressus,poumuli,,,,,,,,,,
Flueggea,Ipomea,lusitanica,Flueggea,,,,,,,,,,
flexuosa,pescaprae,poumuli,flexuosa,,,,,,,,,,
Puerto,Portuguese,Flueggea,Puerto,,,,,,,,,,
Rican,Mexican,flexuosa,Rican,,,,,,,,,,
stargrass,cypress,Puerto,stargrass,,,,,,,,,,
Cynodon,Cupressus,Rican,Cynodon,,,,,,,,,,
nlemfuensis,lusitanica,stargrass,nlemfuensis,,,,,,,,,,
Florico,poumuli,Cynodon,Florico,,,,,,,,,,
pukiawe,Flueggea,nlemfuensis,pukiawe,,,,,,,,,,
Styphelia,flexuosa,Florico,Styphelia,,,,,,,,,,
tameiameiae,Puerto,pukiawe,tameiameiae,,,,,,,,,,
rainbow,Rican,Styphelia,rainbow,,,,,,,,,,
shower,stargrass,tameiameiae,shower,,,,,,,,,,
tree,Cynodon,rainbow,tree,,,,,,,,,,
Cassia,nlemfuensis,shower,Cassia,,,,,,,,,,
nealii,Florico,tree,nealii,,,,,,,,,,
Rhodesgrass,pukiawe,Cassia,Rhodesgrass,,,,,,,,,,
Chloris,Styphelia,nealii,Chloris,,,,,,,,,,
gayana,tameiameiae,Rhodesgrass,gayana,,,,,,,,,,
rice,rainbow,Chloris,rice,,,,,,,,,,
Oryza,shower,gayana,Oryza,,,,,,,,,,
sativa,tree,rice,sativa,,,,,,,,,,
riverredgum,Cassia,Oryza,riverredgum,,,,,,,,,,
eucalyptus,nealii,sativa,eucalyptus,,,,,,,,,,
Eucalyptus,Rhodesgrass,riverredgum,Eucalyptus,,,,,,,,,,
camaldulensis,Chloris,eucalyptus,camaldulensis,,,,,,,,,,
rosemoss,gayana,Eucalyptus,rosemoss,,,,,,,,,,
Portulaca,rice,camaldulensis,Portulaca,,,,,,,,,,
grandiflora,Oryza,rosemoss,grandiflora,,,,,,,,,,
grape,sativa,Portulaca,grape,,,,,,,,,,
Coccolba,riverredgum,grandiflora,Coccolba,,,,,,,,,,
uvifera,eucalyptus,grape,uvifera,,,,,,,,,,
seashore,Eucalyptus,Coccolba,seashore,,,,,,,,,,
paspalum,camaldulensis,uvifera,paspalum,,,,,,,,,,
Paspalum,rosemoss,seashore,Paspalum,,,,,,,,,,
vaginatum,Portulaca,paspalum,vaginatum,,,,,,,,,,
sheep,grandiflora,Paspalum,sheep,,,,,,,,,,
sorrel,grape,vaginatum,sorrel,,,,,,,,,,
Rumex,Coccolba,sheep,Rumex,,,,,,,,,,
acetosella,uvifera,sorrel,acetosella,,,,,,,,,,
shell,seashore,Rumex,shell,,,,,,,,,,
ginger,paspalum,acetosella,ginger,,,,,,,,,,
Alpinia,Paspalum,shell,Alpinia,,,,,,,,,,
zerumbet,vaginatum,ginger,zerumbet,,,,,,,,,,
shrubby,sheep,Alpinia,shrubby,,,,,,,,,,
stylo,sorrel,zerumbet,stylo,,,,,,,,,,
Stylosanthes,Rumex,shrubby,Stylosanthes,,,,,,,,,,
scabra,acetosella,stylo,scabra,,,,,,,,,,
Seca,shell,Stylosanthes,Seca,,,,,,,,,,
signalgrass,ginger,scabra,signalgrass,,,,,,,,,,
Urochloa,Alpinia,Seca,Urochloa,,,,,,,,,,
brizantha,zerumbet,signalgrass,brizantha,,,,,,,,,,
Brachiaria,shrubby,Urochloa,Brachiaria,,,,,,,,,,
brizantha,stylo,brizantha,brizantha,,,,,,,,,,
smallcone,Stylosanthes,Brachiaria,smallcone,,,,,,,,,,
ironwood,scabra,brizantha,ironwood,,,,,,,,,,
Casuarina,Seca,smallcone,Casuarina,,,,,,,,,,
cunninghamiana,signalgrass,ironwood,cunninghamiana,,,,,,,,,,
soft,Urochloa,Casuarina,soft,,,,,,,,,,
rush,brizantha,cunninghamiana,rush,,,,,,,,,,
Juncus,Brachiaria,soft,Juncus,,,,,,,,,,
effusus,brizantha,rush,effusus,,,,,,,,,,
sorghum,smallcone,Juncus,sorghum,,,,,,,,,,
sudangrass,ironwood,effusus,sudangrass,,,,,,,,,,
hybrid,Casuarina,sorghum,hybrid,,,,,,,,,,
Sorghum,cunninghamiana,sudangrass,Sorghum,,,,,,,,,,
bicolor,soft,hybrid,bicolor,,,,,,,,,,
Sorghum,rush,Sorghum,Sorghum,,,,,,,,,,
bicolor,Juncus,bicolor,bicolor,,,,,,,,,,
varsudanese,effusus,Sorghum,varsudanese,,,,,,,,,,
soybean,sorghum,bicolor,soybean,,,,,,,,,,
Glycine,sudangrass,varsudanese,Glycine,,,,,,,,,,
spike,hybrid,soybean,spike,,,,,,,,,,
rush,Sorghum,Glycine,rush,,,,,,,,,,
Eleocharis,bicolor,spike,Eleocharis,,,,,,,,,,
geniculata,Sorghum,rush,geniculata,,,,,,,,,,
Augustinegrass,bicolor,Eleocharis,Augustinegrass,,,,,,,,,,
Stenotaphrum,varsudanese,geniculata,Stenotaphrum,,,,,,,,,,
secondatum,soybean,Augustinegrass,secondatum,,,,,,,,,,
sunn,Glycine,Stenotaphrum,sunn,,,,,,,,,,
